time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-02-11T00:41:10.580Z,39.1496,-82.7375,20,2.6,ml,,,,0.75,us,usb000tnl5,2019-10-10T15:12:15.490Z,"8 km SE of Richmond Dale, Ohio",earthquake,2.6,2,,,reviewed,oh,oh
2015-02-16T20:10:34.440Z,45.0744,-83.502,0,2.5,mb_lg,,,,0.48,us,us20002bmb,2015-05-11T23:20:19.040Z,"5 km WNW of Alpena, Michigan",mining explosion,3.5,1.9,,,reviewed,ott,ott
2015-02-17T06:56:52.640Z,45.9844,-73.6041,18,2.7,mb_lg,,,,1.39,us,us20002bme,2015-05-11T23:20:20.040Z,"8 km ENE of Sainte-Julienne, Canada",earthquake,4.2,2,,,reviewed,ott,ott
2015-02-26T08:48:28.100Z,37.7175,-77.8656667,9.5,2.54,md,12,84,0.2459,0.27,se,se60004908,2019-10-10T15:14:49.620Z,"4 km NNE of Goochland, Virginia",earthquake,0.41,1.28,0.058,5,reviewed,se,se
2015-03-08T17:35:01.080Z,36.6703333,-84.118,9.06,2.77,md,27,53,,0.37,se,se60093641,2019-10-10T15:15:15.250Z,"1 km SE of Pleasant View, Kentucky",earthquake,0.55,1.78,0.063,23,reviewed,se,se
2015-03-12T03:14:02.590Z,35.4573333,-83.2795,0.03,2.51,md,24,74,0.3759,0.25,se,se60093971,2022-08-07T07:54:21.041Z,"3 km ESE of Cherokee, North Carolina",earthquake,0.39,2.95,0.116,6,reviewed,se,se
2015-03-14T04:51:28.730Z,35.4526667,-83.2831667,0.06,2.67,md,31,38,0.3704,0.32,se,se60094161,2022-07-28T02:06:13.229Z,"3 km SE of Cherokee, North Carolina",earthquake,0.44,2.1,0.122,20,reviewed,se,se
2015-03-15T07:02:35.790Z,37.9611667,-77.9528333,4.89,2.8,mlg,14,37,0.05865,0.21,se,se60005318,2022-03-27T18:53:12.652Z,"6 km SW of Mineral, Virginia",earthquake,0.33,0.69,,47,reviewed,se,se
2015-03-26T03:21:10.000Z,35.5616667,-84.6586667,16.29,2.58,md,25,58,0.1576,0.12,se,se60072787,2022-07-28T04:29:51.453Z,"11 km WNW of Niota, Tennessee",earthquake,0.26,0.64,0.059,19,reviewed,se,se
2015-04-09T20:02:51.840Z,35.6575,-83.6118333,3.25,2.56,md,23,51,0.1321,0.32,se,se60097411,2022-07-28T07:16:15.544Z,"11 km SW of Gatlinburg, Tennessee",earthquake,0.54,1.93,0.067,12,reviewed,se,se
2015-04-11T03:49:47.230Z,35.4963333,-84.9901667,14.04,2.63,md,28,43,0.08327,0.13,se,se60097601,2019-10-10T15:17:43.520Z,"2 km E of Dayton, Tennessee",earthquake,0.23,0.42,0.167,20,reviewed,se,se
2015-04-22T15:33:51.930Z,46.1088,-74.6623,18,2.5,mb_lg,,,,0.68,us,us20002c2v,2015-06-26T23:16:02.040Z,"5 km SSE of La Conception, Canada",earthquake,1.5,1.7,,,reviewed,ott,ott
2015-05-11T08:41:16.960Z,38.6231667,-83.684,11.03,2.62,md,11,138,,0.19,se,se60007513,2019-10-10T15:18:42.190Z,"5 km ESE of Maysville, Kentucky",earthquake,0.51,1.41,0.065,8,reviewed,se,se
2015-05-18T09:13:47.700Z,33.56,-82.8993333,1.16,2.51,md,23,67,0.4968,0.35,se,se60101921,2022-07-31T07:43:46.640Z,"0 km NNW of Crawfordville, Georgia",earthquake,0.54,2.39,0.127,11,reviewed,se,se
2015-05-22T04:45:00.500Z,44.5051,-70.2998,5.59,2.5,mb_lg,,57,0.245,0.45,us,us10002bb3,2016-05-26T21:30:14.650Z,"6 km W of Jay, Maine",earthquake,0.8,7.4,,,reviewed,us,ott
2015-06-12T22:00:48.000Z,40.955,-84.762,5,2.6,mb_lg,,,,0.65,us,us20002pmu,2015-08-20T00:43:55.040Z,"6 km NW of Convoy, Ohio",earthquake,2,2,,,reviewed,oh,oh
2015-06-17T08:51:48.660Z,35.3353333,-84.6546667,23.35,2.6,md,22,74,0.1096,0.17,se,se60079987,2019-10-10T15:20:42.780Z,"6 km SSE of Riceville, Tennessee",earthquake,0.28,0.53,0.097,20,reviewed,se,se
2015-06-30T15:42:54.710Z,42.1464,-85.0459,5,3.3,mb_lg,,33,0.499,0.34,us,us10002mly,2022-07-31T16:09:58.493Z,"5 km NNE of Burlington, Michigan",earthquake,2.9,2,0.037,190,reviewed,us,us
2015-07-15T22:00:19.520Z,45.4743333,-74.5435,10.23,3.27,ml,33,134,,0.36,ld,ld60096481,2022-07-31T18:47:59.008Z,"15 km SSE of Hawkesbury, Canada",earthquake,0.42,1.07,0.23,13,reviewed,ld,ld
2015-07-21T03:10:45.340Z,36.4588333,-83.7465,10.46,2.66,md,25,82,0.1804,0.18,se,se60109776,2019-10-10T15:21:59.950Z,"13 km W of New Tazewell, Tennessee",earthquake,0.34,1.24,0.061,17,reviewed,se,se
2015-08-05T07:37:51.110Z,45.9541667,-75.5656667,3.09,2.72,ml,19,291,0.57,0.21,ld,ld60098246,2022-07-31T22:36:46.629Z,"34 km NNE of Val-des-Monts, Canada",earthquake,0.55,1.25,0.19,70,reviewed,ld,ld
2015-08-05T07:56:05.490Z,45.8894,-75.5673,18,2.7,mb_lg,,,,0.67,us,us10002z0y,2015-10-30T02:47:49.040Z,"27 km NNE of Val-des-Monts, Canada",earthquake,3.5,7.5,,,reviewed,ott,ott
2015-08-08T09:08:29.910Z,45.891,-75.5646,18,2.5,mb_lg,,,,1.01,us,us20003gmh,2015-11-06T18:06:31.040Z,"27 km NNE of Val-des-Monts, Canada",earthquake,1.8,1.9,,,reviewed,ott,ott
2015-08-14T07:41:25.210Z,40.752,-74.575,8.22,2.6,ml,27,83,0.06959,0.25,ld,ld60098871,2022-08-01T00:02:58.390Z,"3 km SE of Mendham, New Jersey",earthquake,0.34,0.8,0.18,27,reviewed,ld,ld
2015-08-20T02:45:41.380Z,37.9975,-84.8393333,33.64,2.82,md,17,89,,0.28,se,se60012008,2019-10-10T15:22:38.380Z,"6 km SE of Lawrenceburg, Kentucky",earthquake,0.5,0.9,0.107,13,reviewed,se,se
2015-09-09T19:17:51.070Z,45.767,-76.3743333,10,3.19,ml,14,255,0.5936,0.7,ld,ld60101641,2021-05-13T21:59:59.297Z,"20 km NNE of Shawville, Canada",earthquake,2.98,31.61,0.17,8,reviewed,ld,ld
2015-09-27T03:16:23.470Z,42.4426667,-74.4371667,13.76,2.79,ml,22,43,0.2556,0.27,ld,ld60102901,2022-08-01T08:05:16.140Z,"New York",earthquake,0.38,0.81,0.18,32,reviewed,ld,ld
2015-10-20T23:34:51.940Z,45.7344,-77.1451,18,3.8,mb_lg,,,,0.81,us,us10003q3y,2022-08-01T12:58:19.383Z,"9 km SSW of Pembroke, Canada",earthquake,2.3,2,,,reviewed,ott,ott
2015-10-20T23:36:56.760Z,45.7271,-77.1392,18,3.1,mb_lg,,,,0.77,us,us100040ey,2016-01-15T20:51:28.040Z,"10 km S of Pembroke, Canada",earthquake,2.1,1.9,,,reviewed,ott,ott
2015-11-04T11:00:52.070Z,37.5625,-78.4305,7.52,2.67,md,14,54,0.4598,0.2,se,se60121016,2022-08-01T15:51:48.242Z,"3 km NE of Dillwyn, Virginia",earthquake,0.33,0.87,0.082,15,reviewed,se,se
2015-11-07T14:32:20.350Z,35.0543333,-84.8608333,10.44,2.59,md,23,54,0.247,0.1,se,se60095277,2022-08-01T16:29:32.951Z,"4 km S of Wildwood Lake, Tennessee",earthquake,0.21,1.63,0.074,20,reviewed,se,se
2015-11-15T09:41:57.020Z,35.5365,-80.1016667,6.95,2.58,md,18,74,,0.28,se,se60095752,2020-01-06T19:57:01.287Z,"10 km S of Denton, North Carolina",earthquake,0.53,3.36,0.028,12,reviewed,se,se
2015-11-16T14:48:38.230Z,33.2071667,-83.35,7.75,2.6,md,15,66,0.2257,0.09,se,se60095802,2019-10-10T15:25:30.450Z,"13 km SSE of Eatonton, Georgia",earthquake,0.3,0.65,0.09,15,reviewed,se,se
2015-11-28T05:16:54.250Z,44.9785,-74.7305,5,3.23,ml,24,64,0.2111,0.3,ld,ld60106806,2022-08-01T20:46:25.275Z,"4 km S of Cornwall, Canada",earthquake,0.41,31.61,0.21,51,reviewed,ld,ld
2015-12-10T05:58:49.480Z,35.5813333,-84.9793333,21.89,2.6,md,25,40,0.1287,0.14,se,se60097782,2019-10-10T15:26:28.070Z,"Tennessee",earthquake,0.36,0.58,0.147,15,reviewed,se,se
2015-12-13T10:38:26.090Z,36.6875,-83.7305,9.04,2.68,md,21,53,0.2046,0.16,se,se60021203,2019-10-10T15:26:41.290Z,"Kentucky-Tennessee border region",earthquake,0.3,0.77,0.109,14,reviewed,se,se
2016-01-04T11:15:20.710Z,36.5056667,-84.0155,21.99,2.61,md,22,67,0.1608,0.16,se,se60099627,2022-08-02T02:47:10.650Z,"11 km NNE of Fincastle, Tennessee",earthquake,0.65,1.21,0.106,12,reviewed,se,se
2016-01-17T19:12:49.050Z,39.3193333,-77.8283333,4.74,3.03,ml,14,80,0.2174,0.23,ld,ld60108801,2021-05-13T22:00:11.299Z,"3 km NE of Ranson, West Virginia",earthquake,0.43,3.02,0.18,13,reviewed,ld,ld
2016-02-07T12:46:00.000Z,41.6503,-82.8969,5,2.5,ml,,,,1.52,us,us10004suu,2016-04-19T01:33:22.040Z,"6 km W of Put-in-Bay, Ohio",earthquake,2.9,4,,,reviewed,oh,oh
2016-02-11T06:13:09.380Z,44.9567,-70.5526,6.47,2.5,ml,,95,0.262,0.3,us,us20004zg9,2016-05-26T21:31:55.040Z,"4 km S of Dallas, Maine",earthquake,1.4,7.2,0.085,18,reviewed,us,us
2016-02-24T20:24:30.250Z,45.8756,-75.5597,18,2.8,mb_lg,,,,0.73,us,us20005a33,2016-05-03T23:44:20.040Z,"26 km NNE of Val-des-Monts, Canada",earthquake,1.9,1.9,,,reviewed,ott,ott
2016-03-08T14:25:29.000Z,38.9045,-82.445,20,2.6,md,,,,0.76,us,us20005a0x,2016-05-16T18:01:48.040Z,"0 km N of Thurman, Ohio",earthquake,1.8,1.9,,,reviewed,oh,oh
2016-03-21T13:18:23.650Z,43.2642,-71.7672,7.28,2.8,mb_lg,,92,0.579,0.54,us,us20005bfm,2017-03-01T01:55:05.974Z,"4 km ESE of Warner, New Hampshire",earthquake,1.9,0.6,0.095,29,reviewed,us,us
2016-03-22T02:59:58.760Z,45.595,-75.028,18,2.8,mb_lg,,,,0.57,us,us20005bmy,2022-08-02T15:33:12.349Z,"2 km SSW of Papineauville, Canada",earthquake,0.9,5.6,,,reviewed,ott,ott
2016-04-12T13:15:25.490Z,35.161,-84.4653333,13.33,2.5,md,20,111,0.1648,0.14,se,se60136286,2016-06-21T01:14:09.040Z,"15 km NNW of Ducktown, Tennessee",earthquake,0.36,0.98,0.037,12,reviewed,se,se
2016-04-25T08:00:11.710Z,35.3116667,-84.2303333,17.32,2.54,md,35,54,0.1843,0.16,se,se60138746,2016-07-08T02:49:21.040Z,"8 km SE of Tellico Plains, Tennessee",earthquake,0.25,0.64,0.083,19,reviewed,se,se
2016-04-25T14:43:29.760Z,35.7528333,-82.5716667,4.25,2.53,md,28,47,0.2129,0.26,se,se60025303,2016-07-08T02:49:22.040Z,"6 km N of Weaverville, North Carolina",earthquake,0.4,1.05,0.059,12,reviewed,se,se
2016-05-08T09:09:55.970Z,36.1145,-83.7825,16.13,2.65,md,27,50,0.08996,0.16,se,se60115062,2019-01-20T12:43:19.218Z,"6 km NNW of Mascot, Tennessee",earthquake,0.26,0.51,0.076,17,reviewed,se,se
2016-05-14T21:29:55.270Z,45.9512,-77.3572,18,3.5,mb_lg,,,,0.76,us,us10005hgh,2020-08-10T02:33:22.780Z,"8 km NW of Petawawa, Canada",earthquake,1.4,1.9,,,reviewed,ott,ott
2016-05-22T22:05:42.920Z,45.896,-75.5923,18,2.6,mb_lg,,,,0.76,us,us200064pd,2016-08-03T22:33:42.040Z,"27 km NNE of Val-des-Monts, Canada",earthquake,1.4,4.4,,,reviewed,ott,ott
2016-06-17T14:38:15.320Z,35.3501667,-84.8731667,17.96,2.59,md,33,53,0.2193,0.13,se,se60147326,2022-08-03T02:06:16.312Z,"12 km WNW of Charleston, Tennessee",earthquake,0.2,0.57,0.146,19,reviewed,se,se
2016-06-19T23:07:16.800Z,46.4261,-75.5901,18,3.3,mb_lg,,,,1.19,us,us20006f4x,2016-08-27T02:15:30.040Z,"15 km SSW of Mont-Laurier, Canada",earthquake,1.9,5.7,,,reviewed,ott,ott
2016-06-28T15:44:17.630Z,45.9642,-83.7962,0,2.7,mb_lg,,,,0.82,us,us20006fj0,2016-08-31T03:08:21.040Z,"8 km ESE of De Tour Village, Michigan",mining explosion,3,2,0.255,4,reviewed,ott,us
2016-07-04T04:59:51.140Z,45.9626,-73.3609,18,2.8,mb_lg,,,,0.76,us,us10005zzd,2016-09-02T21:36:36.040Z,"6 km S of Saint-Thomas, Canada",earthquake,2.2,1.9,,,reviewed,ott,ott
2016-07-18T09:53:39.560Z,37.1892,-81.8317,0,3.7,mwr,,,,0.83,us,us20006fi5,2016-09-17T01:27:49.040Z,"11 km NNW of Richlands, Virginia",mine collapse,3.5,2,,30,reviewed,nm,slm
2016-09-07T00:07:27.880Z,35.8961667,-83.681,23.79,2.53,md,21,59,0.08793,0.18,se,se60158301,2016-12-03T02:54:46.040Z,"Tennessee-North Carolina border region",earthquake,0.31,0.6,0.192,13,reviewed,se,se
2016-09-20T05:54:59.770Z,45.8003333,-73.4881667,9.09,2.5,ml,24,207,0.3146,0.29,ld,ld60125926,2021-05-13T22:00:38.445Z,"5 km WSW of L'Assomption, Canada",earthquake,0.62,1.07,0.14,8,reviewed,ld,ld
2016-09-26T06:05:04.530Z,35.3206667,-84.5148333,5.56,2.54,md,27,51,0.04922,0.14,se,se60134497,2016-12-14T03:17:50.040Z,"0 km ESE of Etowah, Tennessee",earthquake,0.26,0.33,0.086,12,reviewed,se,se
2016-09-30T18:24:59.350Z,39.0191667,-71.2921667,7.43,2.71,ml,48,251,2.451,0.69,ld,ld60126906,2021-05-13T22:00:40.019Z,"227 km SSE of Southampton, New York",earthquake,6.03,12.04,0.11,18,reviewed,ld,ld
2016-10-25T02:42:50.480Z,35.8158333,-84.0938333,3.32,2.7,md,31,36,0.1557,0.25,se,se60163236,2017-01-20T00:31:05.040Z,"4 km W of Louisville, Tennessee",earthquake,0.41,1.25,0.123,18,reviewed,se,se
2016-10-30T04:01:47.390Z,35.619,-84.2315,9.7,2.56,md,30,52,0.06166,0.19,se,se60163691,2017-01-24T02:02:09.040Z,"3 km NNE of Vonore, Tennessee",earthquake,0.31,0.5,0.09,17,reviewed,se,se
2016-12-01T01:27:04.780Z,38.7608333,-81.4853333,26.96,2.51,md,13,91,0.5551,0.1,se,se60032413,2017-02-23T00:11:54.040Z,"12 km WSW of Spencer, West Virginia",earthquake,0.25,1.06,0.101,7,reviewed,se,se
2016-12-13T11:37:31.220Z,35.7103333,-82.8548333,6.08,2.59,md,30,43,0.05349,0.15,se,se60141742,2019-07-06T21:39:39.731Z,"18 km WSW of Marshall, North Carolina",earthquake,0.2,0.5,0.048,23,reviewed,se,se
2017-01-15T16:47:29.070Z,36.4586667,-83.0818333,22.74,2.58,md,24,69,0.2334,0.11,se,se60172026,2017-04-12T02:28:57.040Z,"8 km NW of Rogersville, Tennessee",earthquake,0.24,0.55,0.107,14,reviewed,se,se
2017-01-22T15:10:43.930Z,35.5276667,-84.2028333,20.33,2.51,md,25,58,0.1369,0.11,se,se60172631,2017-04-19T18:30:55.040Z,"7 km SSE of Vonore, Tennessee",earthquake,0.23,0.47,0.163,16,reviewed,se,se
2017-03-13T02:11:35.270Z,37.7023333,-77.8155,11.4,2.6,mlg,11,60,0.2656,0.13,se,se60180296,2017-06-07T00:33:37.040Z,"6 km ENE of Goochland, Virginia",earthquake,0.32,0.91,,5,reviewed,se,se
2017-03-29T20:23:52.980Z,46.364,-72.411,18,2.7,mb_lg,,,,1.09,us,us10008d81,2017-06-16T23:08:02.040Z,"3 km NNE of Bécancour, Canada",earthquake,2,2,,,reviewed,ott,ott
2017-04-02T11:58:12.390Z,39.6644,-81.2434,3.93,3,mb_lg,,46,0.21,0.93,us,us10008dxn,2019-02-15T18:24:35.451Z,"5 km W of Graysville, Ohio",earthquake,1.1,7.8,0.053,93,reviewed,us,us
2017-04-06T01:38:00.320Z,33.2633333,-83.0431667,9.54,2.51,md,12,75,0.6506,0.21,se,se60185831,2017-06-23T07:26:33.040Z,"6 km WSW of Sparta, Georgia",earthquake,0.43,1.21,0.088,8,reviewed,se,se
2017-04-06T01:49:12.640Z,33.2605,-83.04,11.16,2.72,md,20,66,0.648,0.22,se,se60185841,2017-06-23T07:26:33.040Z,"6 km WSW of Sparta, Georgia",earthquake,0.37,0.9,0.161,9,reviewed,se,se
2017-04-21T06:38:31.500Z,45.9927,-75.605,18,2.8,mb_lg,,,,1.05,us,us10008jqj,2017-07-11T01:48:39.040Z,"38 km N of Val-des-Monts, Canada",earthquake,3.1,2,,,reviewed,ott,ott
2017-04-21T06:41:07.780Z,33.5525,-82.1045,8.23,2.52,md,12,78,0.4558,0.17,se,se60036903,2017-07-11T01:48:39.040Z,"3 km NE of Evans, Georgia",earthquake,0.5,2.83,0.039,6,reviewed,se,se
2017-05-12T04:31:10.020Z,37.2771667,-80.841,4.13,2.75,md,17,67,0.342,0.12,se,se60193886,2018-04-07T10:27:54.916Z,"6 km SSW of Narrows, Virginia",earthquake,0.35,1.35,0.061,12,reviewed,se,se
2017-05-14T01:50:56.250Z,42.136,-82.41,5,2.6,mb_lg,,,,0.72,us,us10008saj,2017-08-05T03:32:06.040Z,"18 km ENE of Leamington, Canada",earthquake,3,2,,,reviewed,ott,ott
2017-05-16T20:42:25.150Z,36.908,-83.3643333,19.86,2.53,md,22,84,0.3649,0.31,se,se60194366,2017-08-05T03:32:09.040Z,"Kentucky-Tennessee border region",earthquake,0.51,1.11,0.028,10,reviewed,se,se
2017-05-24T16:24:05.210Z,39.2296,-82.4759,10,3.4,mb_lg,,17,0.312,0.56,us,us10008uvu,2019-02-15T18:29:48.485Z,"1 km S of McArthur, Ohio",earthquake,4.6,8.1,0.041,158,reviewed,us,us
2017-06-03T03:08:40.020Z,39.9166,-81.2934,1.73,3.4,mwr,,23,0.338,0.59,us,us20009kfw,2019-03-05T23:17:56.298Z,"1 km WNW of Batesville, Ohio",earthquake,1.7,6.5,,39,reviewed,us,slm
2017-06-20T02:06:48.410Z,37.2525,-83.3596667,4.55,2.57,md,34,88,0.122,0.19,se,se60172242,2017-06-20T15:26:35.475Z,"10 km N of Hyden, Kentucky",earthquake,0.21,0.6,0.065,17,reviewed,se,se
2017-06-20T15:14:04.910Z,33.4275,-82.0168333,12.93,3.2,mlg,25,46,0.347,0.19,se,se60172262,2021-08-17T16:57:40.839Z,"6 km SW of Augusta, Georgia",earthquake,0.35,0.81,,94,reviewed,se,se
2017-06-21T08:01:32.720Z,38.1995,-81.3985,16.61,2.7,md,17,70,0.405,0.38,se,se60172362,2017-12-14T18:17:29.685Z,"1 km SW of Pratt, West Virginia",earthquake,0.63,3.88,0.107,11,reviewed,se,se
2017-06-22T00:15:45.190Z,46.1156,-74.9348,12.28,2.6,mb_lg,,104,0.285,0.66,us,us20009wpe,2017-08-23T16:35:51.040Z,"14 km S of La Minerve, Canada",earthquake,2.7,5.4,,,reviewed,us,ott
2017-06-25T10:00:57.490Z,35.7468333,-84.256,21.02,2.57,md,29,45,0.08711,0.12,se,se60172752,2018-05-25T01:59:13.284Z,"4 km SE of Huntsville, Tennessee",earthquake,0.22,0.34,0.134,16,reviewed,se,se
2017-07-11T06:27:46.260Z,43.433,-78.5893333,5,2.52,ml,13,108,0.1642,0.35,ld,ld60138006,2021-05-13T22:01:00.463Z,"11 km NNW of Barker, New York",earthquake,0.83,31.61,0.273,14,reviewed,ld,ld
2017-07-17T12:44:57.200Z,36.1256667,-83.7026667,9.94,2.78,md,35,40,0.1474,0.2,se,se60202391,2022-08-07T12:05:48.137Z,"3 km S of Blaine, Tennessee",earthquake,0.25,0.55,0.04,19,reviewed,se,se
2017-07-23T13:22:58.710Z,35.725,-84.165,22.57,2.73,md,19,62,0.05717,0.16,se,se60202986,2017-10-14T00:19:36.040Z,"4 km SW of Friendsville, Tennessee",earthquake,0.25,0.45,0.16,18,reviewed,se,se
2017-07-31T14:50:34.000Z,45.88,-75.46,21.5,3.1,mb_lg,,,,0.48,us,us2000a5ah,2017-10-18T01:54:11.040Z,"30 km NNE of Val-des-Monts, Canada",earthquake,4.7,8.9,,,reviewed,ott,ott
2017-08-04T00:40:14.830Z,35.945,-83.5611667,10.33,2.7,md,33,46,0.1069,0.12,se,se60203766,2017-10-18T01:54:17.040Z,"8 km N of Sevierville, Tennessee",earthquake,0.19,0.48,0.08,23,reviewed,se,se
2017-08-07T12:04:09.220Z,35.4033333,-84.6248333,15.39,2.5,md,26,65,0.09603,0.15,se,se60204051,2017-10-25T00:38:01.040Z,"5 km SSW of Athens, Tennessee",earthquake,0.28,0.48,0.101,19,reviewed,se,se
2017-08-14T20:58:34.990Z,45.7243333,-75.4676667,14.36,2.57,ml,17,250,0.3737,0.15,ld,ld60141381,2022-08-07T14:51:06.118Z,"15 km NNW of Buckingham, Canada",earthquake,0.5,0.66,0.139,12,reviewed,ld,ld
2017-08-25T20:16:26.620Z,35.9343333,-84.0301667,10.68,2.66,md,34,54,0.05112,0.16,se,se60178202,2017-11-22T03:43:33.040Z,"10 km WSW of Knoxville, Tennessee",earthquake,0.23,0.49,0.136,19,reviewed,se,se
2017-09-13T17:33:10.930Z,37.4728333,-80.703,17.77,3.2,md,20,48,0.3449,0.16,se,se60179327,2019-10-27T15:06:51.518Z,"11 km NE of Peterstown, West Virginia",earthquake,0.32,0.77,0.19,23,reviewed,se,se
2017-10-06T14:48:14.680Z,45.2607,-75.678,16.6,2.5,mb_lg,,57,0.136,0.45,us,us1000aw7t,2018-01-03T01:54:48.040Z,"9 km SSE of Nepean, Canada",earthquake,1.8,4.3,,,reviewed,us,ott
2017-10-19T11:08:55.000Z,46.18,-74.75,10,3.1,mb_lg,,,,1.11,us,us1000auge,2018-01-11T02:22:07.040Z,"2 km NNW of Lac-Simon, Canada",earthquake,3,8.3,,,reviewed,ott,ott
2017-10-22T06:14:25.460Z,35.77,-82.2093333,13.8,2.5,md,12,80,0.07052,0.16,se,se60046013,2018-01-17T21:50:29.040Z,"15 km N of Old Fort, North Carolina",earthquake,0.44,0.59,0.071,8,reviewed,se,se
2017-10-22T10:48:16.240Z,35.7848333,-84.645,24.02,2.75,md,23,52,0.05917,0.11,se,se60181687,2018-12-24T15:49:19.544Z,"9 km SSE of Rockwood, Tennessee",earthquake,0.33,0.43,0.125,18,reviewed,se,se
2017-10-30T05:39:37.360Z,36.8578333,-83.843,3.3,2.74,md,16,73,0.3924,0.27,se,se60182322,2018-01-24T01:24:59.040Z,"2 km N of Artemus, Kentucky",earthquake,0.58,2.63,0.008,9,reviewed,se,se
2017-11-19T11:49:48.300Z,45.746,-75.124,14.1,2.8,mb_lg,,,,0.69,us,us2000c4rf,2018-02-14T02:01:03.040Z,"5 km NW of Saint-André-Avellin, Canada",earthquake,1.5,5.5,,,reviewed,ott,ott
2017-11-23T00:58:01.740Z,46.407,-72.557,18,2.6,mb_lg,,,,0.75,us,us2000btt9,2022-08-07T21:31:53.224Z,"6 km N of Trois-Rivières, Canada",earthquake,3.5,2,,,reviewed,ott,ott
2017-11-24T01:40:14.550Z,37.8671667,-84.7398333,35.36,2.62,md,14,75,0.2507,0.2,se,se60047518,2022-08-07T21:31:06.535Z,"5 km NNW of High Bridge, Kentucky",earthquake,0.41,1.25,0.093,8,reviewed,se,se
2017-11-30T06:16:32.660Z,36.3186667,-83.7091667,18.63,2.68,md,29,55,0.1885,0.2,se,se60211721,2018-02-20T09:06:08.040Z,"10 km NE of Maynardville, Tennessee",earthquake,0.37,0.88,0.047,23,reviewed,se,se
2017-11-30T21:47:31.250Z,39.1977,-75.4325,9.87,4.1,mwr,,129,0.633,1.3,us,us1000bjkn,2024-04-05T19:13:46.641Z,"3 km NNE of Little Creek, Delaware",earthquake,2.5,4.4,0.031,100,reviewed,ld,us
2017-12-17T05:08:35.960Z,38.6785,-83.8958333,13.64,2.78,md,11,134,0.2766,0.13,se,se60048813,2018-03-14T00:58:20.040Z,"6 km ENE of Germantown, Kentucky",earthquake,0.39,0.79,0.089,10,reviewed,se,se
2017-12-26T17:15:52.480Z,35.3401667,-83.867,9.45,2.74,md,37,41,0.1971,0.15,se,se60185312,2022-07-19T18:46:07.084Z,"2 km S of Lake Santeetlah, North Carolina",earthquake,0.21,0.67,0.112,25,reviewed,se,se
2018-01-17T23:46:59.980Z,44.0913,-69.7528,8.52,2.7,mb_lg,,120,0.477,0.55,us,us2000ckk1,2020-02-24T00:07:14.282Z,"3 km E of Richmond, Maine",earthquake,3.8,8.2,0.136,14,reviewed,us,us
2018-01-21T04:37:24.260Z,37.7581667,-84.663,11.14,2.59,md,19,107,0.3035,0.19,se,se60050913,2018-04-10T01:11:50.040Z,"8 km SSE of High Bridge, Kentucky",earthquake,0.37,2.79,0.033,8,reviewed,se,se
2018-01-21T06:08:55.950Z,46.3836,-75.0633,16.84,3,mb_lg,,102,0.391,0.75,us,us2000cmb5,2018-04-10T01:11:50.040Z,"15 km WSW of Rivière-Rouge, Canada",earthquake,3.8,2.7,,,reviewed,us,ott
2018-01-22T12:07:43.890Z,36.895,-83.6473333,25.91,2.72,md,21,78,0.3592,0.21,se,se60186487,2018-04-20T07:05:07.040Z,"13 km ENE of Flat Lick, Kentucky",earthquake,0.55,1.26,0.05,17,reviewed,se,se
2018-01-26T08:20:48.160Z,39.4368,-81.7153,11.02,2.5,ml,,42,0.257,0.5,us,us2000cpsx,2018-04-20T07:05:25.040Z,"7 km NNW of Vincent, Ohio",earthquake,1.5,7.7,0.077,22,reviewed,us,us
2018-01-29T22:04:06.850Z,46.3973,-75.3136,18,3,mb_lg,,,,0.82,us,us2000cr6s,2018-04-25T01:39:36.040Z,"22 km SE of Mont-Laurier, Canada",earthquake,3.1,2,,,reviewed,ott,ott
2018-02-15T14:28:55.640Z,42.9206,-71.0106,7.27,2.7,mb_lg,,126,0.202,0.4,us,us2000d2m8,2020-05-21T05:43:59.707Z,"0 km SE of East Kingston, New Hampshire",earthquake,2.2,5.8,0.079,42,reviewed,us,us
2018-03-21T04:59:13.250Z,44.753,-74.5946667,5,2.67,ml,18,52,0.1072,0.16,ld,ld60148906,2021-05-13T22:01:11.049Z,"9 km NNW of Saint Regis Falls, New York",earthquake,0.25,31.61,0.163,14,reviewed,ld,ld
2018-04-02T04:17:55.920Z,36.07,-83.6535,19.82,2.54,md,19,63,,0.12,se,se60222081,2018-06-30T01:11:24.040Z,"8 km E of Mascot, Tennessee",earthquake,0.47,0.91,0.115,11,reviewed,se,se
2018-04-05T22:19:52.890Z,41.478,-77.3828,0,2.6,mb_lg,,27,0.237,0.55,us,us2000dv94,2018-06-30T01:11:30.040Z,"24 km WSW of Liberty, Pennsylvania",mining explosion,2,2,0.089,33,reviewed,us,us
2018-04-20T00:01:35.350Z,42.1181,-83.015,2.7,3.4,mwr,,27,0.51,0.73,us,us1000dny9,2022-01-22T23:19:13.937Z,"Michigan",earthquake,1.7,2.9,0.098,10,reviewed,us,us
2018-04-25T07:56:16.530Z,36.0261667,-83.7891667,8.24,2.74,md,27,44,0.2418,0.21,se,se60197292,2019-03-05T21:05:49.918Z,"5 km SW of Mascot, Tennessee",earthquake,0.3,1.53,0.058,24,reviewed,se,se
